id,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_start,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
8Oz37ge-a_ZgTGpORlutPA,REGULAR,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False
h1_08k2chw6KLmw2nksYTQ,REGULAR,1030,0100,True,1030,0100,True,1030,0100,True,1030,0100,True,1030,0100,True,1030,0100,True,1030,2200,False
xfDSf7nX9WQQIFqxbYG2OQ,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1100,2200,False
j-JGN1f_cN_20oePpRWXrw,REGULAR,1200,0000,False,1200,0000,False,1200,0000,False,1200,0100,True,1200,0100,True,1200,0100,True,1200,0100,True
i2RoieTmXQRjRc1bBd-4IA,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2130,False,1100,2230,False,1100,2230,False,1200,2100,False
ND7-2TyiYqOfrFuoaS_OZg,REGULAR,0600,2300,False,0600,2300,False,0600,2300,False,0600,2300,False,0600,0000,False,0700,0000,False,0700,2300,False
dxtwupZSbSSWXQ2LWYJ_VA,REGULAR,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,1200,0100,True
KI6tobehgMlmwBoOxnl1gQ,REGULAR,,,,1700,2100,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1100,1500,False
1HCuVv2R_o5ummMK5gyX3Q,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1200,0100,True
BQunhLBOYq7F0Iz-YWhjiA,REGULAR,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1000,0000,False,1000,0000,False
Ab_eNGXr2PhZSt5thxjJ6Q,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,,,
Z6zAW5KYUbOqlv1pa63STw,REGULAR,1500,0100,True,1500,0100,True,1500,0100,True,1500,0100,True,1500,0100,True,1500,0100,True,1500,0100,True
zoV-2pOckokrnUWW-yNTzg,REGULAR,,,,,,,,,,1600,2200,False,1600,2200,False,1600,2200,False,1100,1800,False
JHYOusJBXe4wW33oJoEtzw,REGULAR,,,,1500,0100,True,1500,0100,True,1500,0100,True,1500,0100,True,1500,0100,True,1500,0000,False
1H1lx1zBVUAsyyvQuvbCGg,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
xDyHjcb-kjwyeveTl9aUMQ,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
aAntWIjPrU3Pf4Pr_m7dBg,REGULAR,1200,0100,True,1200,0100,True,1200,0100,True,1200,0200,True,1200,0200,True,0700,0200,True,0700,0100,True
q1VvBuonTIDyu0wGD0SJGw,REGULAR,1700,2130,False,1700,2130,False,1700,2200,False,1700,2200,False,1700,2230,False,1700,2230,False,1600,2100,False
gg3JSxT2WPt7vr_4kn23bw,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1200,2000,False,1200,1900,False
N5oOWAPplLV0lgIfSulCmA,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False
Jw1AFpclnJpycDEzoAQL1Q,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2230,False,1600,2230,False,1600,2100,False
G-tnDlQ5FCc-fqNemrb-wQ,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
FmeBrlXYHsEfHuRiSSSthg,REGULAR,0400,2200,False,0400,2200,False,0400,2200,False,0400,2200,False,0400,2200,False,0400,2200,False,,,
ZfB0Kx9rK5uE01TLob9EdQ,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
snbhbpp7cIdKJlUbCrw2LQ,REGULAR,1100,2200,False,0900,0100,True,0900,2200,False,0900,0100,True,0900,0100,True,0900,0100,True,1200,0100,True
1hb6LQFpDRtHdFbfvz545Q,REGULAR,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False
3bkcl_O4A8jgvZNjf8GptQ,REGULAR,1200,2130,False,1200,2130,False,1200,2130,False,1200,2130,False,1200,2200,False,1200,2200,False,1200,2130,False
jXyC3JvKQRdyKcCyGD2AvA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0100,True
TDZntLCBYk4PsGYWP2fD3w,REGULAR,1500,2300,False,1500,2300,False,1500,2300,False,1500,0000,False,1130,0100,True,1130,0100,True,1130,2200,False
WsnyaXziX6fzLx77XczPLw,REGULAR,,,,,,,,,,1600,2200,False,1600,2300,False,1600,2300,False,1600,2200,False
E7I-KRNsDLqCidLlaDVXDw,REGULAR,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False
zjMyoihyTl2H6euMuKtV1Q,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0100,True,1200,0000,False
XYDDy-C93KyKd0rUv6q3cA,REGULAR,,,,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,1900,False
PsUYM5VJ4rSKCsOYyrWxbQ,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,2200,False
-9g3BS5YfgajIBMgoyO4dg,REGULAR,,,,,,,,,,1900,0200,True,1900,0200,True,1900,0200,True,,,
ljfCGfZLoxoPAdVcrxPWUA,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2100,False
EyLJ80BKX-1nGDnCsKp98g,REGULAR,,,,1600,2100,False,1600,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,,,
6pNibxhQbAqQcEMr2Jy1Ew,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0100,True
dHxCRFtlLM4DojmxgeyS-A,REGULAR,,,,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False
xbhwSeVNLo5PUJmN3hfIUQ,REGULAR,,,,,,,,,,2200,0200,True,2200,0200,True,2200,0200,True,,,
7ldjPaPvRApzmuHvmlXyMw,REGULAR,0600,1500,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False
ofqejxgvVO94YMi36Tqo1A,REGULAR,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True
Ucl0LL0jaHM9vtkbnK-8vQ,REGULAR,1600,2130,False,1130,2130,False,1130,2200,False,1130,2200,False,1130,2230,False,1130,2230,False,1030,2100,False
3gzIsBdH8DwyK8PJnTMk7A,REGULAR,0900,2100,False,,,,0900,2100,False,0900,2100,False,0900,2100,False,0900,2100,False,0900,1830,False
yEYnx5P2WM_e0M0Pvsvztg,REGULAR,1630,0100,True,1630,0100,True,1630,0100,True,1630,0100,True,1630,0100,True,1630,0100,True,1630,0100,True
8UomE3m9Y_mMXqL4_cUIaw,REGULAR,0630,0000,False,0630,0000,False,0630,0000,False,0630,0000,False,0630,0100,True,0630,0100,True,0630,0000,False
qltv0gTM_T2KMj-xTX7Xgg,REGULAR,1200,2200,False,1200,2200,False,1200,2200,False,1200,2200,False,1200,2200,False,1000,2200,False,1000,2200,False
wZYwI0gvk88NT6Y5az0EdQ,REGULAR,0500,1700,False,0500,1700,False,0500,1700,False,0500,1700,False,0500,1700,False,0500,1700,False,0500,1700,False
3YnPaS-G_i2Nd-dHEvwsXw,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
OP3hXjPJiWVxPHBmNj9ztw,REGULAR,1200,2300,False,1200,2300,False,1200,2300,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,2300,False
Z9ANWCS4ndxWy9wKM1ButA,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1200,0200,True
8B_WzsThkSvef8011Oub6w,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,0000,False,1100,0000,False,1100,2300,False
t4bCeA429AP4LxxyPLxxBQ,REGULAR,,,,,,,,,,,,,2230,0200,True,2230,0200,True,1700,2300,False
PNPebEVst16WPDfXIsPHvQ,REGULAR,1500,2300,False,1500,2300,False,1500,2300,False,1500,2300,False,1500,2300,False,1500,2300,False,1500,2100,False
FnLkn8ptLLCxtzdmhcMNVw,REGULAR,,,,1630,2100,False,1630,2100,False,1630,2130,False,1630,2200,False,1630,2200,False,,,
5HVHP_aUc_a6jdyBjq13FA,REGULAR,1500,2200,False,1500,2200,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2200,False,,,
Ip-biANzCmf1aTclubCIcA,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True
75V7FGFBga-ISm0dIJt7wQ,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
_OK9IEzkMWMlR9T4mF9RmA,REGULAR,1600,0030,True,1600,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,1530,False
l7iATT41a30rJDp5U_EmQg,REGULAR,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True
8vCNvyNjI3i-2RKWDIs0tQ,REGULAR,,,,,,,1630,2100,False,1630,2100,False,1630,2100,False,1630,2100,False,1630,2100,False
R2bMj1Jtl6DXbtvqH0MLVg,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0000,False
BbdGzqDzegqhULG5qd4WAg,REGULAR,1100,0000,False,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0000,False
Ha14TNOp-9Deawus_V-69g,REGULAR,,,,1630,2030,False,1630,2030,False,1630,2100,False,1630,2130,False,1630,2130,False,1630,2030,False
1gqr3FWG4mIhmFetBZWlDg,REGULAR,1700,2330,False,1700,2330,False,1700,2330,False,1700,2330,False,1700,2330,False,1700,2330,False,1700,2330,False
SU_9CkGO_wR_4JNYeuFo_w,REGULAR,1000,2200,False,1000,1930,False,1000,1930,False,1000,2330,False,1000,1930,False,,,,1300,1700,False
aNMoeGt3ulCJ6eLlyyjyZg,REGULAR,1500,2300,False,1500,2300,False,1500,2300,False,1500,0000,False,1130,0100,True,1130,0100,True,1130,2300,False
P8t0YerN1pJK2hycsVuFIw,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2300,False,1130,2300,False,1000,2100,False
KXgSYTxqC31XKzVHi7c5Dw,REGULAR,1800,0000,False,1800,0000,False,1800,0000,False,1800,0000,False,2000,0000,False,2000,0000,False,,,
vIQj9rRGTr3WC0HyI35z8g,REGULAR,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True
rwmAbR-_z-BfhNrJKlvZMQ,REGULAR,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1030,0000,False,1030,0000,False
8YBJqxV8rRmNNzX3RgUtVg,REGULAR,1600,2130,False,,,,1600,2130,False,1600,2130,False,1600,2130,False,1600,2130,False,1600,2130,False
Kig4HQ3X8eF0e-yYgkuB_w,REGULAR,,,,1100,2100,False,1100,2100,False,1100,2100,False,1100,2200,False,1100,2200,False,1100,2000,False
9zdlqVPXYNSmZHYkdKOZXQ,REGULAR,,,,1400,1900,False,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,1200,1700,False
ssOPvpKlkEaZ6mehiMirNg,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1200,2100,False
kI4000QUO1xlBiqWATWI9g,REGULAR,,,,1700,0000,False,1700,0000,False,1700,0000,False,1700,0030,True,1400,0100,True,1400,0000,False
20znyS_wba0KUlbLtibdHQ,REGULAR,1130,2300,False,1130,2300,False,1130,2300,False,1130,0100,True,1130,0100,True,1130,0100,True,1130,2300,False
q28bsT9W3GpzjyViuMP-gA,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2200,False,1100,2200,False,1100,2100,False
hebOCEtNSq9TRwCsnFE9Mw,REGULAR,,,,,,,1600,2200,False,1600,2300,False,0000,0000,True,0000,0000,True,1200,2300,False
GLCBNzvw2QtydfIDN4zxGg,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1200,0100,True
cEp8hi5IyY98f6bLHV08gg,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
jY0s_NgQmRiXsEYLW4qr-A,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
c5ifOiyEjJj6kZenohmFTA,REGULAR,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,0000,False,1200,0000,False,1200,2300,False
cvRz6IlHaUFXGRUTNGrb0Q,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,,,,,,
iDol9cv2jZwepAYTTx09fg,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2100,False
0jfx6KQcWax5QRcxrvkSlA,REGULAR,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2100,False
MLP6NYHUmtJoz2uZowpC1A,REGULAR,,,,1130,2000,False,1130,2000,False,1130,2000,False,1130,2100,False,1130,2100,False,1100,2000,False
DJjyfnmPWnsb4cBT35YSmQ,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0000,False
LkNkXt0ELgXxFJjkI-CgTQ,REGULAR,1100,2330,False,1100,2330,False,1100,2330,False,1100,2330,False,1100,2330,False,1100,2330,False,1200,2330,False
BSv0IvJaGgzr9j6z1u4fOA,REGULAR,1730,0000,False,1730,0000,False,1730,0000,False,1730,0000,False,1730,0100,True,1730,0100,True,1730,0000,False
BOFU07XopJ9g8H2ac2OqZw,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True
JNLsyyONWH-ympiY-7CUpQ,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
3FDjQkYFxm6lgjRcdgO_OQ,REGULAR,,,,,,,,,,1200,2100,False,1200,2200,False,1200,2200,False,1200,2100,False
vvvqkTMmLc4XNsszFYcUsw,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
tSYxIloFnxf3H1UUI-FJWg,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1200,0000,False
l08g9hFjf_tFpdN6w8EpbQ,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True
CdNU-9vezpGA6ZL0z4WCrQ,REGULAR,1400,2200,False,1400,2200,False,1400,2200,False,1400,2300,False,1200,2300,False,1200,2300,False,1200,2200,False
kwZ0P_9LooXZ6ylGl8DkqQ,REGULAR,1600,2200,False,1600,2230,False,1130,2230,False,1130,2230,False,1130,2300,False,1130,2300,False,1130,2200,False
QaVJlPkn48gDVymrqKn8DA,REGULAR,1130,2300,False,1130,2300,False,1130,0000,False,1130,0000,False,1130,0100,True,1130,0100,True,1130,2300,False
Xc92ex6nMyLmCfqs-1DWvw,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False
SRCpBVqcqoMdyJcJ8qJd8A,REGULAR,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1100,0000,False,1100,0000,False
OpJDbCiYlySLcuFwJpD9lA,REGULAR,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1300,2330,False
vQyXrlWr3355WPg0JULVSw,REGULAR,1600,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1200,0000,False
fRWeaaj6QIIWe0ncfnfU7w,REGULAR,1130,2330,False,1130,2330,False,1130,2330,False,1130,0030,True,1130,0030,True,1130,0030,True,1130,2330,False
yzl1qq2ALNuIeWtBhAWLHw,REGULAR,1615,0000,False,1615,0000,False,1130,0100,True,1130,0100,True,1130,0100,True,0900,0100,True,0900,0000,False
4kTfzwqYQlKaJIa-O7p9lw,REGULAR,1130,2330,False,1130,2330,False,1130,2330,False,1130,0030,True,1130,0030,True,1130,0030,True,1130,2330,False
RFjvUvQpcPTVQh3tLlSu8Q,REGULAR,,,,,,,1600,2200,False,1600,2200,False,1600,0100,True,1600,2300,False,1600,2200,False
gEQxTJDoJYaW0l_6FYtf8g,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
4rYlrxCQY4dxUzdctfXOuQ,REGULAR,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,,,
eLPovUOPLu0cIohblNXyyw,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1200,2130,False
SybQ2WSMmLTt9bIa0-iPug,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2330,False,1100,2330,False,1000,2330,False,1000,2200,False
OsczDcGceyR4GunP9Xw23Q,REGULAR,1100,2300,False,1100,2300,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False
L1yCGs1G1KM-LLIrLIWAPw,REGULAR,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1130,0100,True,1130,0100,True,1200,0000,False
RzgwMOAVg76OQ_-w_xWMtg,REGULAR,1100,2330,False,1100,2330,False,1100,2330,False,1100,2330,False,1100,0030,True,1100,0030,True,1100,2330,False
2PMQOBgG6PT60UYmPJbe7w,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1600,2300,False,1600,2200,False
BCViqhu_svtkPqNqCd-9rw,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0100,True,1100,0100,True,1100,0000,False
2J_dLcT53p_R5RzLwe9miA,REGULAR,1030,2100,False,1030,2100,False,1030,2200,False,1030,2200,False,1030,2200,False,1130,2200,False,1030,2100,False
6yrjZhxhE-XmSutZKXeV0g,REGULAR,,,,,,,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False
-kah9M8Zd7HuWSA9mkQxsg,REGULAR,,,,1100,2000,False,1100,2000,False,1100,2000,False,1100,2100,False,0700,2100,False,0700,1200,False
bFHKnTus193TK8PqP61mCw,REGULAR,1200,0100,True,1200,0100,True,1200,0100,True,1200,0100,True,1200,0100,True,0800,0100,True,1200,0100,True
Oonr30EL-9pQStY535Q2rg,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
F4c5cJJEFxoEFCDkMe3GNQ,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
lRQgzxa-1pvKJg9m6lkdYQ,REGULAR,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1100,2100,False,1100,2000,False
kXW4TVz16k8hlIyb0agU7g,REGULAR,,,,,,,1700,2000,False,1700,2000,False,1700,2100,False,1700,2100,False,1500,2000,False
b6Qq-pDnLwMOfw7V2Fklcg,REGULAR,1200,2130,False,1200,2130,False,1200,2130,False,1200,2130,False,1200,2130,False,1200,2130,False,1230,2100,False
d8RDdrOE280cBwjqOSwggQ,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1130,0000,False,1130,0000,False
QxnRK85TSnLsK3gbSmYlBA,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1200,0000,False
yFexu7VAvozTZW6dWRYb0A,REGULAR,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,0000,False,1200,0000,False,1200,2300,False
OB2zv8QZcGZuuiW3t468VA,REGULAR,0800,2300,False,0800,2300,False,0800,2300,False,0800,2300,False,0800,2300,False,0800,2300,False,0800,2300,False
ivIEM_xecJE60uHVMggyKw,REGULAR,,,,,,,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,,,
4avNad_HRiCnFnJ-XTEoYw,REGULAR,,,,,,,,,,,,,,,,1700,2300,False,1700,2300,False
59zrBiIxdZ6hNEHBErIZQQ,REGULAR,1530,2100,False,1530,2100,False,1530,2100,False,1530,2200,False,1530,2200,False,1530,2200,False,,,
FW8a3CNpjn3FLT7VhXgR8w,REGULAR,,,,1200,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2200,False,1200,2100,False
YVZveOnPDSUq3hxWPmWljw,REGULAR,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,1200,0100,True
m1gWNIowMeVyPusKgb4QTg,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False
qM2uL512NnC_cIxdQVTKew,REGULAR,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1600,2200,False,1600,2100,False
HXY5AUs_EOKZ8TvzvuNH0Q,REGULAR,,,,1100,2000,False,1100,2000,False,1100,2000,False,1100,2100,False,1100,2100,False,1100,2000,False
Cr0HHL7Bj_cHyA5pKcwfxQ,REGULAR,0900,0000,False,0900,0000,False,0900,0000,False,0900,0000,False,0900,0000,False,0800,0000,False,0800,0000,False
uND3ramjqFFZ7acTMzWrSA,REGULAR,1130,2330,False,1130,2330,False,1130,2330,False,1130,0030,True,1130,0030,True,1130,0030,True,1130,2330,False
9VxOTvWlXdwmWkG0TjlJ3w,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1130,0100,True,1200,0100,True
r946O58JrrHW1Ma9-pOz4w,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,0100,True,1100,0100,True,1100,2300,False
5k5SW78NHHWy9gFhUgoWIA,REGULAR,1200,0030,True,1200,0030,True,1200,0030,True,1200,0030,True,1200,0200,True,1200,0200,True,1200,0000,False
Uj693wthG_JL3wcyWKU4WQ,REGULAR,1100,1900,False,1100,1900,False,1100,1900,False,1100,1900,False,1100,2000,False,1100,2000,False,1100,1700,False
d7ZoqaOw1yPHpfZtGKW4Yg,REGULAR,1000,0000,False,1000,0000,False,1000,0000,False,1000,0100,True,1000,0100,True,1000,0100,True,1000,0000,False
699EfPcPf6cfwiy0pHVu4Q,REGULAR,,,,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,2000,0200,True,,,
aLI0GcUzj0MVSiLs-jLvRA,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,0000,False,1130,0000,False,1130,2200,False
i5YmaCCuOm6b5_5uilFKtw,REGULAR,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2200,False,1130,2200,False,1000,2230,False
27o-SXqHhCfx8TCcjvNxCg,REGULAR,0500,0000,False,0500,0000,False,0500,0000,False,0500,0000,False,0500,0000,False,0600,0000,False,0600,0000,False
f9aK_Xcph95kWq0DzDGDIg,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,0000,False,1100,0000,False,1100,2300,False
Lhq4M5y9TS7U39QbGaTzVg,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,0800,0100,True,0800,0100,True
wzN3IGC1uez_R1XYb6Ke6w,REGULAR,1100,1600,False,1100,1600,False,1100,1600,False,1100,1600,False,1100,1600,False,1100,1600,False,,,
sKh9YtVz7ct3S-bt4scgCw,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1200,0100,True
KUh4_gXJp55Wy0h8nL81cQ,REGULAR,,,,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1200,2100,False
bCboJRI-rzHaP_NT3l5leQ,REGULAR,0700,1400,False,0700,1400,False,0700,1400,False,0700,1400,False,0700,1400,False,0700,1400,False,0700,1400,False
-bu0xUnlhHWl_6Tv2gXNNQ,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
P0UnS2cNfvYXCas_qgRrjg,REGULAR,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2300,False,1030,2300,False,1030,2200,False
YHr48QF3ebS8y4HaFgZCyQ,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1200,0000,False
N4YUgRiHAb1vTUC0CQ6bOw,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0100,True,1100,0100,True,1100,0100,True,1100,0000,False
5EvsSPrMyxt-yAIDg4VZdw,REGULAR,1200,2100,False,1200,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2200,False,1200,2000,False
l9zYl5imloMjToskYtco2Q,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
z3sGEryasCW-fCARryccNA,REGULAR,,,,1530,2330,False,1530,2330,False,1530,2330,False,1200,0000,False,1200,0000,False,1200,2200,False
deQnKQ2YQNfMw69uO8nHXA,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2100,False
fNdehpeJkjtPF-EXGlDhWA,REGULAR,1400,0100,True,1400,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
bIrQmUeBtfTdRT4S9Y3mkQ,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True
XW7io20_FAsbf66FJqsOVw,REGULAR,0800,1700,False,0800,1700,False,0800,1700,False,0800,1700,False,0800,1700,False,,,,,,
cjQG9SxzD6ViNpcIzXzPOQ,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
02H9TSE21zqHaNqVMvj6Tg,REGULAR,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,1200,0100,True
EED47bfe9ckHq-RU8rsdsg,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
